YHZWN,AP880623-0294,0.17647058823529413,0.3,0.9973995767324648,0.34259259259259256,0.4444444444444444
SSPNB,AP880623-0294,0.05263157894736842,0.1,0.9941783853622659,0.08333333333333333,0.2857142857142857
ZJDLX,AP880917-0104,0.0,0.0,0.9633980814760678,0.0,0.0
ZJDLX,AP880721-0095,0.0,0.0,0.9589815362876712,0.0,0.0
ZJDLX,AP890424-0284,0.0,0.0,0.9710879207182049,0.0,0.0
ZJDLX,AP890412-0121,0.0,0.0,0.9768782944709503,0.0,0.0
ZJDLX,AP880528-0031,0.0,0.0,0.9330173982017526,0.0,0.0
ZJDLX,AP880409-0180,0.0,0.0,0.9910109593774181,0.0,0.0
ZJDLX,AP880321-0288,0.0,0.0,0.9868591618037568,0.0,0.0
ZJDLX,AP880609-0179,0.0,0.0,0.9910546858967281,0.0,0.0
ZJDLX,AP891218-0158,0.05263157894736842,0.1,0.9795486585121702,0.0,0.0
TZUGR,AP891205-0198,0.05263157894736842,0.1,0.9921174413968256,0.1625,0.5
TZUGR,AP880623-0294,0.05263157894736842,0.1,0.9948921192836447,0.03333333333333333,0.2
HSOAQ,AP880917-0104,0.05263157894736842,0.1,0.976850164669273,0.2883597883597883,0.4444444444444444
HSOAQ,AP880721-0095,0.25,0.4,0.9944457514577448,0.16666666666666666,0.2
HSOAQ,AP890424-0284,0.0,0.0,0.9863864786498189,0.05,0.1
HSOAQ,AP890308-0220,0.25,0.4,0.9973615275276745,0.4105555555555555,0.5
HSOAQ,AP880401-0072,0.05263157894736842,0.1,0.9952314476448121,0.07333333333333333,0.2
HSOAQ,AP890406-0119,0.6666666666666666,0.8,0.999669745274361,0.1285714285714286,0.2857142857142857
HSOAQ,AP890302-0037,0.05263157894736842,0.1,0.994959852556176,0.19,0.3
HSOAQ,AP890209-0263,0.17647058823529413,0.3,0.9885744414006508,0.275,0.3
HSOAQ,AP880622-0299,0.0,0.0,0.9890240244483387,0.1,0.2
HSOAQ,AP890218-0025,0.1111111111111111,0.2,0.9966170275665381,0.3071428571428571,0.4
HSOAQ,AP890410-0259,0.0,0.0,0.988786884684189,0.01,0.1
HSOAQ,AP881013-0147,0.0,0.0,0.9921451146431345,0.3071428571428571,0.4
HSOAQ,AP890902-0140,0.05263157894736842,0.1,0.995205632291563,0.12222222222222223,0.2
HSOAQ,AP880930-0069,0.1111111111111111,0.2,0.9961232296740732,0.03666666666666667,0.2
HSOAQ,AP890629-0038,0.25,0.4,0.9970794053792305,0.26666666666666666,0.4
HSOAQ,AP880802-0131,0.3333333333333333,0.5,0.9985492394732716,0.12083333333333332,0.3
HSOAQ,AP880321-0151,0.25,0.4,0.9976435683443985,0.19285714285714287,0.3
HSOAQ,AP890412-0121,0.0,0.0,0.9866530573854797,0.075,0.3
HSOAQ,AP890228-0135,0.05263157894736842,0.1,0.9908810322704192,0.03666666666666667,0.2
HSOAQ,AP880725-0117,0.42857142857142855,0.6,0.9973675000706529,0.3,0.3
HSOAQ,AP880727-0195,0.1111111111111111,0.2,0.9933562674954001,0.11388888888888887,0.3333333333333333
HSOAQ,AP880321-0121,0.3333333333333333,0.5,0.9976943027783403,0.38916666666666666,0.5
HSOAQ,AP890712-0128,0.0,0.0,0.989974729249184,0.4797619047619047,0.6
HSOAQ,AP890713-0202,0.1111111111111111,0.2,0.9927312668580142,0.15416666666666665,0.3
HSOAQ,AP880706-0326,0.1111111111111111,0.2,0.99369911137286,0.13333333333333333,0.3
HSOAQ,AP890722-0115,0.3333333333333333,0.5,0.9961595220561648,0.1962962962962963,0.3333333333333333
HSOAQ,AP890509-0192,0.42857142857142855,0.6,0.9971425215024518,0.16,0.3
HSOAQ,AP890426-0210,0.25,0.4,0.997349129410701,0.45555555555555555,0.5
HSOAQ,AP880321-0288,0.0,0.0,0.9837634260677823,0.06888888888888889,0.3
HSOAQ,AP890626-0240,0.17647058823529413,0.3,0.9950431771999991,0.16666666666666666,0.2
HSOAQ,AP890202-0029,0.1111111111111111,0.2,0.9941697931632681,0.025,0.1
HSOAQ,AP880226-0015,0.25,0.4,0.9965187406248676,0.23333333333333334,0.3
HSOAQ,AP890127-0050,0.42857142857142855,0.6,0.9975298039041872,0.4530952380952381,0.6
HSOAQ,AP891130-0175,0.0,0.0,0.9934264218297398,0.11333333333333333,0.3
HSOAQ,AP890107-0063,0.05263157894736842,0.1,0.9922959664965122,0.23047619047619045,0.5
HSOAQ,AP890407-0256,0.3333333333333333,0.5,0.9926479177198667,0.22111111111111112,0.4
HSOAQ,AP891208-0225,0.05263157894736842,0.1,0.9923761202877799,0.14666666666666667,0.4
HSOAQ,AP880825-0156,0.05263157894736842,0.1,0.9789731360228423,0.3194444444444445,0.4
HSOAQ,AP880702-0133,0.0,0.0,0.99381896974444,0.18777777777777777,0.4
HSOAQ,AP890123-0224,0.42857142857142855,0.6,0.9952985109668842,0.22063492063492066,0.4
HSOAQ,AP890608-0152,0.17647058823529413,0.3,0.9961579545833303,0.19999999999999998,0.3
HSOAQ,AP880629-0144,0.0,0.0,0.9820067452389969,0.1388888888888889,0.2222222222222222
HSOAQ,AP880908-0188,0.25,0.4,0.9929882315727159,0.12222222222222223,0.2
HSOAQ,AP890803-0059,0.05263157894736842,0.1,0.9920108232323471,0.2,0.2
HSOAQ,AP880325-0237,0.42857142857142855,0.6,0.9978714349734943,0.11666666666666665,0.3
HSOAQ,AP880513-0101,0.17647058823529413,0.3,0.9918831748884216,0.2583333333333333,0.4
HSOAQ,AP880528-0031,0.1111111111111111,0.2,0.9948859689369944,0.39285714285714285,0.42857142857142855
HSOAQ,AP891009-0097,0.05263157894736842,0.1,0.9947973869650795,0.16,0.3
HSOAQ,AP890512-0173,0.3333333333333333,0.5,0.9959871984009363,0.2344444444444444,0.4
HSOAQ,AP890703-0137,0.1111111111111111,0.2,0.9946284760255735,0.19409722222222223,0.5
VXDPZ,AP880917-0104,0.0,0.0,0.9855822732248304,0.25,0.25
VXDPZ,AP880721-0095,0.1111111111111111,0.2,0.9914467382441458,0.06666666666666667,0.25
VXDPZ,AP890424-0284,0.05263157894736842,0.1,0.9960553783605974,0.2333333333333333,0.4
VXDPZ,AP890308-0220,0.0,0.0,0.9876225521642779,0.4105555555555555,0.5
VXDPZ,AP880920-0044,0.05263157894736842,0.1,0.9829578954096558,0.08333333333333333,0.16666666666666666
VXDPZ,AP890405-0035,0.05263157894736842,0.1,0.9902632415043472,0.2333333333333333,0.5
VXDPZ,AP881118-0110,0.3333333333333333,0.5,0.9980679582651855,0.22063492063492066,0.5
VXDPZ,AP890512-0173,0.5384615384615384,0.7,0.9987716483312977,0.35,0.4
VXDPZ,AP890727-0011,0.0,0.0,0.9716543810273348,0.041666666666666664,0.25
VXDPZ,AP890414-0086,0.5384615384615384,0.7,0.9974647780977561,0.24999999999999997,0.5
VXDPZ,AP880809-0056,0.05263157894736842,0.1,0.994198580146427,0.3333333333333333,0.3333333333333333
VXDPZ,AP881123-0283,0.0,0.0,0.9882219455314639,0.20555555555555557,0.5
VXDPZ,AP891215-0107,0.0,0.0,0.9932024070434222,0.03571428571428571,0.14285714285714285
